Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Source Code,FAO Source,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","PAK","Pakistan","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2015","2015","%","12.35197","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PAK","Pakistan","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2016","2016","%","12.83875","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OE","Employment Indicators","PAK","Pakistan","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2018","2018","%","10.75289","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2000","2000","%","4.3342","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2001","2001","%","2.808923","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2002","2002","%","3.788356","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2003","2003","%","3.809844","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2004","2004","%","3.099958","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2005","2005","%","3.796189","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2006","2006","%","4.193031","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2007","2007","%","3.489897","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2008","2008","%","3.391473","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2009","2009","%","3.990652","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2010","2010","%","4.22459","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2011","2011","%","3.056865","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2012","2012","%","4.115574","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2013","2013","%","4.442955","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2014","2014","%","4.043361","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2015","2015","%","4.318455","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2016","2016","%","4.149709","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2017","2017","%","4.149986","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","PSE","Palestine","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2018","2018","%","3.727715","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
