iso3c,date,value,indicatorID,indicator,iso2c,country
KOR,1979,3.81200003623962,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1980,5.19600009918213,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1981,4.50699996948242,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1982,4.36299991607666,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1983,4.06799983978271,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1984,3.80100011825562,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1985,3.98300004005432,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1986,3.80999994277954,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1987,3.08800005912781,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1988,2.51900005340576,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1989,2.56900000572205,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1990,2.4539999961853,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1991,3.60999989509583,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,1991,3.22000002861023,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,1991,2.40700006484985,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,1991,2.40700006484985,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1992,3.45000004768372,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,1992,3.33999991416931,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,1992,2.51300001144409,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,1992,2.51300001144409,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1993,3.99000000953674,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,1993,3.59999990463257,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,1993,2.87800002098084,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,1993,2.87800002098084,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1994,3.55999994277954,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,1994,2.96000003814697,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,1994,2.4760000705719,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,1994,2.4760000705719,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1995,1.64999997615814,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,1995,3.05999994277954,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,1995,2.06299996376038,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,1995,2.06299996376038,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1996,1.64999997615814,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,1996,3.04999995231628,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,1996,2.04800009727478,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,1996,2.04800009727478,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1997,1.88999998569489,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,1997,3.92000007629395,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,1997,2.60800004005432,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,1997,2.60800004005432,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1998,3.65000009536743,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,1998,9.65999984741211,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,1998,6.96299982070923,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,1998,6.96299982070923,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,1999,3.25,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,1999,9.01000022888184,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,1999,6.34200000762939,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,1999,6.34200000762939,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2000,10.1999998092651,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2000,4.40000009536743,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2000,4.40000009536743,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2001,10.5600004196167,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2001,4,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2001,4,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2002,11.1499996185303,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2002,3.29999995231628,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2002,3.29999995231628,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2003,11.75,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2003,3.59999990463257,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2003,3.59999990463257,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2004,12.3000001907349,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2004,3.70000004768372,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2004,3.70000004768372,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2005,13.1400003433228,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2005,3.70000004768372,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2005,3.70000004768372,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2006,12.9099998474121,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2006,3.5,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2006,3.5,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2007,13.6899995803833,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2007,3.20000004768372,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2007,3.20000004768372,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2008,15.5,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2008,3.20000004768372,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2008,3.20000004768372,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2009,14.2299995422363,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2009,3.59999990463257,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2009,3.59999990463257,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2010,16.0900001525879,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2010,3.70000004768372,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2010,3.70000004768372,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2011,19.7399997711182,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2011,3.40000009536743,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2011,3.40000009536743,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2012,15.6300001144409,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2012,3.20000004768372,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2012,3.20000004768372,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2013,19.5400009155273,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2013,3.09999990463257,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2013,3.09999990463257,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2014,16.2299995422363,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2014,3.5,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2014,3.5,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2015,16.5300006866455,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2015,4.07429981231689,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,2015,3.2985999584198,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,2015,3.59999990463257,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2015,3.54590010643005,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2016,18.0499992370605,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2016,4.21120023727417,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,2016,3.35630011558533,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,2016,3.70000004768372,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2016,3.65000009536743,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2017,17.4799995422363,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2017,4.31949996948242,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,2017,3.11680006980896,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,2017,3.70000004768372,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2017,3.6528000831604,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2018,20.1900005340576,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",KR,"Korea, Rep."
KOR,2018,4.11549997329712,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),KR,"Korea, Rep."
KOR,2018,3.73099994659424,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),KR,"Korea, Rep."
KOR,2018,3.84800004959106,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
KOR,2018,3.82399988174438,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KR,"Korea, Rep."
KOR,2019,4.14799976348877,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KR,"Korea, Rep."
XKX,2001,57,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2002,55,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2003,49.7000007629395,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2004,39.7000007629395,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2005,41.4000015258789,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2006,44.9000015258789,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2007,46.2999992370605,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2008,47.5,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2009,45.4000015258789,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2012,19.8600006103516,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",XK,Kosovo
XKX,2012,15.8473997116089,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),XK,Kosovo
XKX,2012,31.0042991638184,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),XK,Kosovo
XKX,2012,30.8785991668701,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2014,17.6299991607666,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",XK,Kosovo
XKX,2014,20.1100006103516,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),XK,Kosovo
XKX,2014,35.2099990844727,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),XK,Kosovo
XKX,2014,35.1500015258789,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2015,15.2399997711182,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",XK,Kosovo
XKX,2015,19.9400005340576,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),XK,Kosovo
XKX,2015,32.7099990844727,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),XK,Kosovo
XKX,2015,32.9300003051758,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2016,11.7399997711182,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",XK,Kosovo
XKX,2016,4.57000017166138,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),XK,Kosovo
XKX,2016,19.5799999237061,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),XK,Kosovo
XKX,2016,27.4699993133545,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2017,9.6899995803833,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",XK,Kosovo
XKX,2017,30.3400001525879,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
XKX,2018,7.65000009536743,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",XK,Kosovo
XKX,2018,29.4200000762939,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",XK,Kosovo
KWT,1983,1.01999998092651,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KW,Kuwait
KWT,1988,1.9099999666214,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KW,Kuwait
KWT,1991,0.493000000715256,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KW,Kuwait
KWT,1992,0.721000015735626,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KW,Kuwait
KWT,1993,0.800000011920929,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KW,Kuwait
KWT,1993,0.800000011920929,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KW,Kuwait
KWT,1994,0.699999988079071,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KW,Kuwait
KWT,1994,0.699999988079071,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KW,Kuwait
KWT,1995,0.767000019550323,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KW,Kuwait
KWT,1996,0.699999988079071,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KW,Kuwait
KWT,1996,0.699999988079071,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KW,Kuwait
KWT,1997,0.699999988079071,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KW,Kuwait
KWT,1997,0.699999988079071,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KW,Kuwait
KWT,1998,0.699999988079071,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KW,Kuwait
KWT,1998,0.699999988079071,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KW,Kuwait
KWT,1999,0.699999988079071,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",KW,Kuwait
KWT,1999,0.699999988079071,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",KW,Kuwait
