countrycode,countryname,regioncode,coveragetype,year,datayear,datatype,isinterpolated,usemicrodata,ppp,povertyline,mean,headcount,povertygap,povertygapsq,watts,gini,median,mld,polarization,population,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,diff
ISR,Israel,OHI,N,1992,1992,income,0,1,4.270233,13.2,701.3491,0.307429,0.08871832,0.03667093,0.1184466,0.3550725,567.4708,0.2119319,NA,5.123,0.02795,0.04138,0.05169,0.06274,0.07446,0.08817,0.1041,0.1252,0.1556,0.2687,0.007457600000000009
ISR,Israel,OHI,N,1997,1997,income,0,1,4.270233,13.4,731.2512,0.3224225,0.1045205,0.04727656,0.1484282,0.3809711,582.5254,0.2522783,NA,5.836,0.02424,0.03713,0.04786,0.05933,0.0721,0.08731,0.103,0.1258,0.1616,0.2816,0.007485200000000025
ISR,Israel,OHI,N,2001,2001,income,0,1,4.270233,11.3,832.5599,0.2049916,0.05682724,0.02294687,0.07568927,0.388642,655.962,0.2600388,NA,6.439,0.02346,0.03572,0.04648,0.05819,0.07207,0.08634,0.1042,0.1257,0.161,0.2868,0.007910399999999984
ISR,Israel,OHI,N,2005,2005,income,0,1,4.270233,5.2,831.8807,0.05237407,0.0138699,0.00698585,0.02333158,0.4165312,643.5274,0.3169669,NA,6.9301,0.01784,0.03089,0.0428,0.0562,0.06915,0.08499,0.1042,0.1282,0.1664,0.2993,0.005455680000000004
ISR,Israel,OHI,N,2007,2007,income,0,1,4.270233,7.4,896.9644,0.09498578,0.0272685,0.01203464,0.03876101,0.4103189,702.8666,0.3035134,NA,7.1801,0.01834,0.03129,0.04286,0.05699,0.07054,0.08652,0.1043,0.1291,0.1658,0.2943,0.005745220000000009
ISR,Israel,OHI,N,2010,2010,income,0,1,4.270233,10.1,945.0001,0.1799827,0.05577631,0.02495547,0.07845135,0.4255941,729.0633,0.3282865,NA,7.6236,0.01765,0.02952,0.04146,0.05526,0.06941,0.08537,0.1029,0.1255,0.1612,0.3117,0.007608699999999996
ISR,Israel,OHI,N,2012,2012,income,0,1,4.270233,17.7,990.7431,0.3349749,0.1339536,0.07229031,0.208095,0.4135109,778.3057,0.3156412,NA,7.9105,0.01691,0.03094,0.04324,0.05633,0.07096,0.0865,0.1056,0.1288,0.1642,0.2966,0.005128600000000039
ISR,Israel,OHI,N,2014,2014,income,0,1,4.270233,16.4,1050.802,0.2649682,0.1004819,0.05277443,0.1526061,0.3976326,854.3648,0.291521,NA,8.2157,0.01752,0.03243,0.04561,0.05883,0.0731,0.08932,0.106,0.1292,0.1653,0.2826,0.005094500000000002
ISR,Israel,OHI,N,2016,2016,income,0,1,4.270233,25.1,1101.633,0.4148712,0.1726426,0.0958934,0.2693203,0.3901302,902.0377,0.277574,NA,8.546,0.01856,0.03282,0.0463,0.06009,0.07446,0.08937,0.1069,0.1294,0.1646,0.2775,0.005218999999999974
ITA,Italy,OHI,N,1986,1986,income,0,1,0.8253945,23.6,822.8559,0.5219448,0.1822067,0.08720564,0.2617735,0.3251641,699.7308,0.1838693,NA,56.596155,0.02877,0.04586,0.05682,0.06784,0.07822,0.09185,0.1067,0.1246,0.1524,0.247,0.012126999999999999
ITA,Italy,OHI,N,1987,1987,income,0,1,0.8253945,22.2,899.8727,0.4299614,0.1512449,0.07738003,0.2428809,0.3454697,744.3147,0.2622457,NA,56.601931,0.02325,0.04321,0.0546,0.06606,0.07716,0.0897,0.1062,0.1274,0.1578,0.2545,0.00750240000000002
ITA,Italy,OHI,N,1989,1989,income,0,1,0.8253945,21.9,1010.364,0.3420638,0.09891807,0.041324519999999997,0.1327603,0.3257332,848.6347,0.1794043,NA,56.671781,0.03096,0.04561,0.05683,0.06704,0.07792,0.09055,0.105,0.1234,0.1516,0.2511,0.007693999999999979
ITA,Italy,OHI,N,1991,1991,income,0,1,0.8253945,30,1010.549,0.539963,0.1846257,0.08812711,0.2704612,0.3146833,865.1155,0.1785354,NA,56.758521,0.02994,0.04666,0.0591,0.06981,0.08016,0.09175,0.106,0.1246,0.1517,0.2403,0.005874299999999999
ITA,Italy,OHI,N,1993,1993,income,0,1,0.8253945,20.3,963.2828,0.3374961,0.1228122,0.06646804,0.2031688,0.3553789,826.8297,0.2796418,NA,56.831821,0.02012,0.04064,0.05357,0.06587,0.07837,0.09192,0.1071,0.1257,0.155,0.2617,0.007569500000000007
ITA,Italy,OHI,N,1995,1995,income,0,1,0.8253945,21.8,938.2612,0.3974905,0.1420757,0.07455352,0.2390651,0.3523806,795.4663,0.2498103,NA,56.844303,0.02129,0.04126,0.05408,0.06572,0.07767,0.09215,0.1073,0.126,0.1529,0.2616,0.005231700000000006
ITA,Italy,OHI,N,1998,1998,income,0,1,0.8253945,26.7,1016.808,0.4674884,0.1808218,0.1004255,0.2887761,0.3666079,847.4302,0.3550837,NA,56.906744,0.01846,0.04014,0.05379,0.0656,0.07754,0.09002,0.1042,0.123,0.1512,0.2761,0.005229700000000004
ITA,Italy,OHI,N,2000,2000,income,0,1,0.8253945,26.3,1036.336,0.4424941,0.1633044,0.08718258,0.2482869,0.3525281,874.697,0.323429,NA,56.942108,0.02089,0.04186,0.05496,0.0661,0.07814,0.09131,0.106,0.1241,0.1532,0.2635,0.0052843000000000195
ITA,Italy,OHI,N,2003,2003,income,0,1,0.8253945,20.5,1272.81,0.1927149,0.06393015,0.03421533,0.09570757,0.3493131,1065.744,0.2419091,NA,57.313203,0.02308,0.04361,0.05535,0.06609,0.07756,0.09004,0.1038,0.1225,0.1511,0.2669,0.0034019999999999884
ITA,Italy,OHI,N,2004,2004,income,0,1,0.8253945,21.4,1309.438,0.193637,0.06225574,0.03222883,0.09271173,0.3429512,1102.528,0.2306628,NA,57.685327,0.02417,0.04432,0.0561,0.06699,0.07839,0.09052,0.1043,0.1221,0.1499,0.2632,0.003669400000000017
ITA,Italy,OHI,N,2005,2005,income,0,1,0.8253945,26.6,1289.158,0.3075032,0.1025903,0.05207602,0.1498412,0.3383361,1098.404,0.2279958,NA,57.969484,0.02374,0.04387,0.0563,0.06775,0.07937,0.09161,0.1056,0.1244,0.1525,0.2549,0.0039355999999999836
ITA,Italy,OHI,N,2006,2006,income,0,1,0.8253945,26.4,1314.036,0.2924876,0.09450776,0.04687204,0.1348238,0.336974,1116.103,0.2240574,NA,58.143979,0.02483,0.04439,0.05639,0.06786,0.07916,0.09091,0.105,0.1235,0.1517,0.2563,0.00362800000000002
ITA,Italy,OHI,N,2007,2007,income,0,1,0.8253945,22.5,1322.164,0.2002238,0.06350097,0.0328045,0.09238472,0.3289074,1139.691,0.2167898,NA,58.43831,0.02519,0.04546,0.05746,0.06881,0.08006,0.09235,0.1059,0.1242,0.1513,0.2492,0.0037336000000000036
ITA,Italy,OHI,N,2008,2008,income,0,1,0.8253945,25.8,1303.01,0.2845543,0.09262286,0.04684047,0.1367916,0.337701,1111.053,0.2269907,NA,58.826731,0.024140000000000002,0.04458,0.05631,0.06759,0.07921,0.09184,0.1056,0.1228,0.1511,0.2568,0.0037309999999999843
ITA,Italy,OHI,N,2009,2009,income,0,1,0.8253945,30.7,1317.349,0.3776962,0.1299247,0.06690044,0.1949313,0.3383577,1122.528,0.2346833,NA,59.095365,0.0231,0.04418,0.0565,0.06793,0.07917,0.0917,0.1062,0.1243,0.1525,0.2543,0.003278599999999965
ITA,Italy,OHI,N,2010,2010,income,0,1,0.8253945,27.5,1293.422,0.3190679,0.1143224,0.06272783,0.1752222,0.3472131,1097.117,0.262154,NA,59.277417,0.02054,0.04315,0.05654,0.06798,0.07879,0.09103,0.1051,0.1232,0.1521,0.2616,0.003640499999999991
ITA,Italy,OHI,N,2011,2011,income,0,1,0.8253945,17,1274.133,0.1374005,0.05013237,0.03004064,0.07966087,0.3505553,1076.139,0.2592328,NA,59.379449,0.02124,0.04252,0.05545,0.06697,0.07824,0.09065,0.1047,0.1233,0.1533,0.2637,0.004978700000000003
ITA,Italy,OHI,N,2012,2012,income,0,1,0.8253945,20.5,1216.634,0.2195116,0.07736364,0.04426487,0.1200562,0.3515561,1027.144,0.2633665,NA,59.539717,0.02021,0.04283,0.05532,0.06727,0.07863,0.09049,0.1046,0.1234,0.15310000000000001,0.2642,0.004174900000000009
ITA,Italy,OHI,N,2013,2013,income,0,1,0.8253945,24.2,1202.776,0.2973035,0.1072554,0.05995429,0.1607567,0.3491185,1020.249,0.271941,NA,60.233948,0.01968,0.042659999999999997,0.05563,0.06734,0.07865,0.09158,0.1059,0.1249,0.1543,0.2593,0.0043944000000000205
ITA,Italy,OHI,N,2014,2014,income,0,1,0.8253945,30.2,1197.687,0.4297931,0.1589061,0.08670625,0.2433827,0.3465733,1025.119,0.2615137,NA,60.78914,0.01977,0.04218,0.0558,0.06764,0.0795,0.09212,0.1068,0.1258,0.1551,0.2553,0.0036008999999999625
ITA,Italy,OHI,N,2015,2015,income,0,1,0.8253945,19.4,1227.577,0.199554,0.07799289,0.04831398,0.1381004,0.3539615,1057.936,0.2997588,NA,60.730582,0.0176,0.04112,0.0542,0.06677,0.07961,0.09277,0.1077,0.1268,0.1561,0.2573,0.004558900000000005
ITA,Italy,OHI,N,2016,2016,income,0,1,0.8253945,27.3,1256.922,0.345926,0.127165,0.07088811,0.1966928,0.3524625,1077.716,0.2854841,NA,60.627498,0.01903,0.04165,0.05471,0.06657,0.07905,0.09241,0.1068,0.1254,0.1548,0.2596,0.0034017000000000075
ITA,Italy,OHI,N,2017,2017,income,0,1,0.8253945,26.7,1278.9,0.328143,0.1222348,0.06810982,0.1905073,0.35928,1083.414,0.2869609,NA,60.536709,0.0188,0.04081,0.05373,0.06621,0.07828,0.09122,0.1054,0.1242,0.1547,0.2666,0.0035567000000000237
JAM,Jamaica,LAC,N,1988,1988,consumption,0,0,63.35445,3.3,248.6555,0.2170685,0.06741829,0.03063842,0.09107187,0.4315502,179.2854,0.321432,NA,2.393534,0.02142,0.03269,0.04346,0.05433,0.0659,0.07898,0.09499,0.117,0.1546,0.3366,0.011993900000000002
JAM,Jamaica,LAC,N,1990,1990,consumption,0,1,63.35445,3.4,231.9905,0.2368074,0.06338528,0.02489067,0.08289936,0.4111408,166.75,0.281551,NA,2.424242,0.02466,0.03678,0.04594,0.05574,0.06639,0.07836,0.09469,0.1181,0.1589,0.3205,0.021465000000000012
JAM,Jamaica,LAC,N,1993,1993,consumption,0,0,63.35445,2.9,164.0129,0.2607333,0.0782644,0.03453956,0.1043033,0.3567342,133.2527,0.2160526,NA,2.488782,0.02718,0.04078,0.05267,0.06391,0.0753,0.08769,0.1023,0.1219,0.1541,0.2741,0.017037899999999995
JAM,Jamaica,LAC,N,1996,1996,consumption,0,1,63.35445,3.4,250.783,0.1726516,0.04511878,0.0183886,0.06011302,0.403949,185.43,0.2749319,NA,2.561993,0.02514,0.03897,0.04768,0.05775,0.06869,0.08024,0.09336,0.1135,0.1479,0.3268,0.018030400000000002
JAM,Jamaica,LAC,N,1999,1999,consumption,0,1,63.35445,4.2,336.9953,0.1872195,0.05619582,0.02516368,0.07658622,0.440802,233.6052,0.3365053,NA,2.634882,0.0205,0.03408,0.04387,0.05384,0.06379,0.07553,0.08922,0.1124,0.1565,0.3503,0.012664800000000004
JAM,Jamaica,LAC,N,2002,2002,consumption,0,1,63.35445,4.3,366.8746,0.2258694,0.06663349,0.02938021,0.09281445,0.4831596,230.0243,0.4012016,NA,2.695446,0.01821,0.02957,0.03776,0.04653,0.056710000000000003,0.0692,0.08744,0.1128,0.1617,0.3801,0.012114800000000009
JAM,Jamaica,LAC,N,2004,2004,consumption,0,1,63.35445,5.1,366.3352,0.2585026,0.07868997,0.034090380000000003,0.1068045,0.4545747,239.798,0.3486235,NA,2.728777,0.02064,0.03216,0.04166,0.05057,0.06001,0.07224,0.09033,0.1162,0.1586,0.3576,0.015261700000000017
JOR,Jordan,MNA,N,1986,1986.5,consumption,0,0,0.446,4.6,334.933,0.1555268,0.0289858,0.007529372,0.03308674,0.3606143,261.1986,0.2128817,NA,3.0113,0.03137,0.04135,0.05115,0.06123,0.07211,0.08455,0.09985,0.1209,0.1564,0.2811,0.009648799999999985
JOR,Jordan,MNA,N,1992,1992,consumption,0,0,0.446,3.4,263.1567,0.1974027,0.04958826,0.01806316,0.06311397,0.4336262,182.9434,0.3188766,NA,3.968198,0.02539,0.0345,0.04366,0.05325,0.06378,0.07599,0.09124,0.1126,0.1497,0.3499,0.01293359999999999
JOR,Jordan,MNA,N,1997,1997,consumption,0,0,0.446,6.8,229.0234,0.6090025,0.2184532,0.1012876,0.3087031,0.3642056,176.5492,0.2220109,NA,4.832267,0.03269,0.0429,0.05244,0.06189,0.07181,0.08291,0.09637,0.1147,0.1459,0.2984,0.015073499999999962
JOR,Jordan,MNA,N,2002,2002.5,consumption,0,1,0.446,5.4,269.2946,0.3509378,0.09835199,0.03902118,0.128613,0.3695465,204.6501,0.2237016,NA,5.287488,0.0298,0.04246,0.05185,0.06096,0.07082,0.082170000000000007,0.09653,0.1168,0.1535,0.2951,0.0146154
JOR,Jordan,MNA,N,2006,2006.14,consumption,0,1,0.446,5.2,295.613,0.2223883,0.05031584,0.01735682,0.06300058,0.3385625,233.5692,0.1873142,NA,5.934232,0.03332,0.04695,0.0564,0.06536,0.07402,0.08447,0.09774,0.1171,0.1497,0.2749,0.014939300000000016
JOR,Jordan,MNA,N,2008,2008.16,consumption,0,1,0.446,5.3,295.1178,0.2161135,0.04601558,0.01482668,0.05651607,0.3257345,236.5578,0.1710158,NA,6.489822,0.03568,0.04851,0.05755,0.06623,0.07543,0.0854,0.09795,0.1166,0.1509,0.2657,0.015493799999999974
JOR,Jordan,MNA,N,2010,2010.24,consumption,0,1,0.446,6.8,331.6585,0.3231656,0.07845817,0.0279699,0.09923403,0.3365573,262.4362,0.1838546,NA,7.18239,0.03454,0.04744,0.05637,0.06469,0.07396,0.08442,0.09742,0.1171,0.1496,0.2745,0.013725700000000007
JPN,Japan,OHI,N,2008,2008,income,0,1,116.1032,20,1220.529,0.2097826,0.07143117,0.03587738,0.1098803,0.3484232,1039.47,0.2236947,NA,128.063,0.02282,0.04142,0.05489,0.0665,0.07882,0.09139,0.1054,0.1238,0.1535,0.2615,0.04249320000000001
JPN,Japan,OHI,N,2010,2010,income,0,1,116.1032,32.6,1471.768,0.3447491,0.09265165,0.03821488,0.1265735,0.3210032,1211.359,0.1761373,NA,128.07,0.03254,0.04904,0.05885,0.06816,0.07747,0.08726,0.1011,0.1205,0.1482,0.2568,0.007830699999999968
JPN,Japan,OHI,N,2013,2013,income,0,1,116.1032,32.1,1413.279,0.3496885,0.1034515,0.04796921,0.1564526,0.3285473,1178.469,0.1980948,NA,127.445,0.02904,0.04839,0.05955,0.06883,0.07759,0.08797,0.09947,0.1178,0.1473,0.2641,0.007541799999999987
KAZ,Kazakhstan,ECA,N,1993,1993,income,0,0,83.61162,3.8,176.1475,0.3358772,0.101616,0.04219749,0.1375166,0.3266573,148.512,0.1787839,NA,16.330419,0.03066,0.0442,0.05603,0.06718,0.07845,0.09065,0.105,0.1239,0.1545,0.2494,0.015627999999999975
KAZ,Kazakhstan,ECA,N,1996,1996,consumption,0,1,83.61162,4.8,187.8572,0.485663,0.1685247,0.08063029,0.2407846,0.3537831,148.9913,0.2126923,NA,15.577894,0.0266,0.0419,0.05231,0.06275,0.07414,0.08703,0.1049,0.1273,0.1601,0.2629,0.02215149999999999
KAZ,Kazakhstan,ECA,N,2001,2001,consumption,0,1,83.61162,2.4,163.2107,0.1829235,0.04958159,0.01999134,0.06576885,0.3596476,131.2036,0.2189839,NA,14.858335,0.02641,0.04102,0.05189,0.06257,0.07414,0.08738,0.103,0.1247,0.1576,0.2714,0.018349599999999994
KAZ,Kazakhstan,ECA,N,2002,2002,consumption,0,1,83.61162,3,172.4971,0.2422779,0.06365829,0.02449269,0.08265155,0.3481114,138.5135,0.2012538,NA,14.858948,0.02956,0.04344,0.05362,0.06355,0.0744,0.087,0.1022,0.1228,0.1554,0.2679,0.01884939999999999
KAZ,Kazakhstan,ECA,N,2003,2003,consumption,0,1,83.61162,3.1,185.4654,0.2114014,0.05211688,0.01921901,0.06669371,0.3369148,151.6951,0.1880905,NA,14.909018,0.03065,0.04459,0.05465,0.06472,0.0758,0.08846,0.1038,0.124,0.1555,0.2579,0.018294699999999997
KAZ,Kazakhstan,ECA,N,2004,2004,consumption,0,1,83.61162,4.3,196.4485,0.345183,0.09172406,0.03482776,0.1181242,0.3183876,162.6978,0.1666919,NA,15.012985,0.03409,0.04791,0.0576,0.06711,0.07727,0.0891,0.1034,0.1219,0.1506,0.251,0.0173161
KAZ,Kazakhstan,ECA,N,2005,2005,consumption,0,1,83.61162,2.8,214.8453,0.1840799,0.0502404,0.02010668,0.06612146,0.3982604,161.9561,0.2681672,NA,15.147029,0.02332,0.03618,0.04619,0.05684,0.06875,0.0828,0.1002,0.1244,0.1641,0.2972,0.014926899999999993
KAZ,Kazakhstan,ECA,N,2006,2006,consumption,0,1,83.61162,5.6,240.2121,0.370066,0.0900949,0.0329683,0.1150843,0.3024387,198.7312,0.1517011,NA,15.308084,0.03709,0.05222,0.06142,0.06942,0.0781,0.08821,0.1007,0.1181,0.1455,0.2491,0.017853500000000022
KAZ,Kazakhstan,ECA,N,2007,2007,consumption,0,1,83.61162,6.3,278.3769,0.342384,0.08261527,0.0292926,0.1043177,0.3008406,231.9008,0.1491197,NA,15.484192,0.03773,0.05173,0.06092,0.06949,0.0783,0.08888,0.1014,0.1189,0.1465,0.2462,0.014978000000000047
KAZ,Kazakhstan,ECA,N,2008,2008,consumption,0,1,83.61162,5.9,276.7113,0.2769907,0.05765687,0.01859906,0.07094437,0.2849644,232.6234,0.1324512,NA,15.674,0.04023,0.05437,0.06279,0.070930000000000007,0.07957,0.08955,0.1024,0.1187,0.145,0.2365,0.015327800000000003
KAZ,Kazakhstan,ECA,N,2009,2009,consumption,0,1,83.61162,5.8,273.09,0.2685072,0.05749955,0.01901852,0.07118839,0.2820887,232.6081,0.1297746,NA,16.092822,0.03965,0.05427,0.06314,0.07123,0.08018,0.09049,0.1033,0.1203,0.1462,0.2313,0.01512239999999998
KAZ,Kazakhstan,ECA,N,2010,2010,consumption,0,1,83.61162,5.8,290.4186,0.220188,0.04319535,0.01371104,0.05305844,0.2795451,246.6121,0.1271398,NA,16.321872,0.0406,0.05481,0.06326,0.07146,0.08028,0.09039,0.103,0.1196,0.1458,0.2309,0.013471299999999992
KAZ,Kazakhstan,ECA,N,2011,2011,consumption,0,1,83.61162,6.8,344.6365,0.2149072,0.04148436,0.01268684,0.05049816,0.2798384,293.7336,0.1267665,NA,16.557201,0.04093,0.05429,0.06282,0.07099,0.08022,0.0907,0.1035,0.1202,0.1467,0.2296,0.011697700000000005
KAZ,Kazakhstan,ECA,N,2012,2012,consumption,0,1,83.61162,7.8,350.3864,0.31541,0.06901201,0.022074,0.08458198,0.2816882,298.9746,0.1279803,NA,16.792089,0.04082,0.05347,0.06221,0.07075,0.08015,0.09096,0.1039,0.121,0.1473,0.2294,0.010977600000000032
KAZ,Kazakhstan,ECA,N,2013,2013,consumption,0,1,83.61162,8.3,366.9362,0.3106661,0.0645315,0.01995397,0.07850685,0.2706543,315.8951,0.1184704,NA,17.03555,0.04259,0.05556,0.0639,0.07224,0.08119,0.09151,0.1037,0.1197,0.1445,0.2251,0.011154500000000012
KAZ,Kazakhstan,ECA,N,2014,2014,consumption,0,1,83.61162,8,358.1053,0.2960082,0.06032896,0.01849142,0.073179,0.2701586,308.128,0.1189116,NA,17.288285,0.04267,0.05585,0.06434,0.07236,0.08134,0.09139,0.1033,0.1191,0.1434,0.2262,0.011351
KAZ,Kazakhstan,ECA,N,2015,2015,consumption,0,1,83.61162,7.4,341.7368,0.2657015,0.05111687,0.01506059,0.06149806,0.2680367,293.2732,0.1171736,NA,17.542806,0.04336,0.05634,0.0647,0.07266,0.0811,0.09114,0.1032,0.1186,0.143,0.2259,0.012776799999999977
KAZ,Kazakhstan,ECA,N,2016,2016,consumption,0,1,83.61162,6.5,316.4859,0.2292787,0.04424457,0.01323082,0.05340859,0.2722533,271.2522,0.1199829,NA,17.794055,0.04209,0.05555,0.06417,0.07232,0.08105,0.09105,0.1031,0.119,0.1445,0.2272,0.012707099999999999
KAZ,Kazakhstan,ECA,N,2017,2017,consumption,0,1,83.61162,7.3,340.6057,0.2688593,0.05251308,0.01558466,0.06331528,0.2745028,289.1419,0.1215009,NA,18.037646,0.042659999999999997,0.05532,0.06376,0.07184,0.08035,0.0903,0.1027,0.1187,0.1446,0.2298,0.012440000000000007
KEN,Kenya,SSA,N,1992,1992,consumption,0,0,35.42959,1.3,166.7015,0.1789419,0.057818,0.02691434,0.0772234,0.5746096,88.65691,0.5970212,NA,24.963953,0.01243,0.02147,0.02934,0.03785,0.04766,0.0596,0.07521,0.09802,0.1397,0.4787,0.023561099999999974
KEN,Kenya,SSA,N,1994,1994,consumption,0,1,35.42959,2.1,111.6286,0.3693513,0.1349805,0.06949435,0.2024098,0.4310857,81.27563,0.3285397,NA,26.548486,0.0187,0.03339,0.04467,0.05543,0.06668,0.07943,0.0953,0.1174,0.1553,0.3337,0.030879500000000004
KEN,Kenya,SSA,N,1997,1997,consumption,0,1,35.42959,1.4,120.1647,0.1809872,0.04355097,0.01496775,0.05426485,0.4498308,81.24917,0.3387169,NA,28.954114,0.02272,0.03289,0.04182,0.05134,0.06172,0.0743,0.0901,0.112,0.1506,0.3625,0.03366149999999998
KEN,Kenya,SSA,N,2005,2005.38,consumption,0,1,35.42959,1.1,98.03826,0.1784913,0.05546416,0.02614824,0.08052864,0.4645292,65.19351,0.3771496,NA,36.048288,0.01814,0.03144,0.04094,0.05027,0.06055,0.07348,0.08997,0.1136,0.1534,0.3682,0.03450009999999998
KEN,Kenya,SSA,N,2015,2015.67,consumption,0,1,35.42959,1.7,100.3629,0.3042112,0.09002721,0.03861352,0.1225445,0.4077577,73.23924,0.279793,NA,48.461567,0.02413,0.0374,0.04667,0.05585,0.06652,0.07947,0.09522,0.1195,0.1596,0.3156,0.03488920000000001
KGZ,Kyrgyz Republic,ECA,N,1998,1998,consumption,0,1,17.53792,1.9,129.207,0.3059372,0.1158464,0.06236112,0.1813404,0.4640201,90.94858,0.3961845,NA,4.769,0.01469,0.02858,0.03911,0.0498,0.06298,0.07859,0.09524,0.1199,0.1582,0.3529,0.02608710000000003
KGZ,Kyrgyz Republic,ECA,N,2000,2000,consumption,0,1,17.53792,1.9,77.94264,0.4205352,0.1124018,0.04260804,0.1444489,0.3103501,63.70956,0.1547633,NA,4.8984,0.0365,0.04979,0.05882,0.06834,0.0771,0.0873,0.1005,0.1201,0.15310000000000001,0.2484,0.05108790000000002
KGZ,Kyrgyz Republic,ECA,N,2001,2001,consumption,0,1,17.53792,1.5,82.49924,0.2048917,0.04128023,0.01309713,0.05050675,0.3016398,68.61408,0.146803,NA,4.9451,0.03704,0.05074,0.05954,0.06888,0.07837,0.08885,0.103,0.1223,0.1521,0.2391,0.04613700000000001
KGZ,Kyrgyz Republic,ECA,N,2002,2002,consumption,0,1,17.53792,2,84.61211,0.3845597,0.1005484,0.03794614,0.1293176,0.3030239,69.94866,0.1489149,NA,4.9907,0.03615,0.05026,0.06003,0.06896,0.0777,0.08937,0.1038,0.1223,0.1516,0.2398,0.04324349999999999
KGZ,Kyrgyz Republic,ECA,N,2003,2003,consumption,0,1,17.53792,2,88.94798,0.3323451,0.07394421,0.0249593,0.09190709,0.2870865,74.42049,0.1325437,NA,5.0433,0.03921,0.05352,0.06228,0.0706,0.07954,0.08832,0.1031,0.1224,0.1478,0.2332,0.05167369999999999
KGZ,Kyrgyz Republic,ECA,N,2004,2004,consumption,0,1,17.53792,2.6,132.7154,0.3206154,0.08106763,0.03012817,0.1038735,0.3477343,102.5859,0.1967449,NA,5.1047,0.03202,0.04474,0.05382,0.06227,0.0719,0.08463,0.1006,0.1202,0.1581,0.2717,0.03416469999999999
KGZ,Kyrgyz Republic,ECA,N,2005,2005,consumption,0,1,17.53792,2.5,118.6387,0.3305357,0.08065311,0.02864243,0.1017168,0.3256143,94.62999,0.172345,NA,5.1626,0.03534,0.04821,0.0574,0.06587,0.07499,0.08587,0.09999,0.1191,0.1518,0.2615,0.03486149999999999
KGZ,Kyrgyz Republic,ECA,N,2006,2006,consumption,0,1,17.53792,2.5,155.7332,0.2359692,0.05200635,0.01728791,0.06436267,0.3738124,116.2055,0.2289046,NA,5.2184,0.03053,0.0422,0.05032,0.05895,0.06896,0.082170000000000007,0.09758,0.1198,0.1554,0.2941,0.02870499999999998
KGZ,Kyrgyz Republic,ECA,N,2007,2007,consumption,0,1,17.53792,2.8,147.975,0.2752333,0.07192898,0.02716951,0.09220574,0.3391182,118.414,0.1887599,NA,5.2684,0.03131,0.04494,0.05533,0.06511,0.07472,0.08647,0.1016,0.122,0.1536,0.2649,0.024623700000000026
KGZ,Kyrgyz Republic,ECA,N,2008,2008,consumption,0,1,17.53792,3.8,166.1927,0.3734865,0.09841868,0.03748771,0.1272193,0.3145068,139.804,0.1633546,NA,5.3187,0.03485,0.04912,0.05855,0.06767,0.07806,0.08927,0.1025,0.1201,0.1469,0.253,0.02557870000000001
KGZ,Kyrgyz Republic,ECA,N,2009,2009,consumption,0,1,17.53792,3.6,169.6826,0.2994762,0.06464771,0.02108971,0.08021429,0.2987492,141.085,0.1458296,NA,5.3833,0.03897,0.05223,0.06067,0.06919,0.07821,0.08861,0.101,0.1185,0.1468,0.2458,0.025550300000000026
KGZ,Kyrgyz Republic,ECA,N,2010,2010,consumption,0,1,17.53792,3.5,161.642,0.2946687,0.07453841,0.02964296,0.1014446,0.3013392,136.191,0.1561476,NA,5.4479,0.03492,0.05169,0.0619,0.07071,0.07953,0.08958,0.1019,0.1181,0.1455,0.2462,0.023690800000000012
KGZ,Kyrgyz Republic,ECA,N,2011,2011,consumption,0,1,17.53792,3.8,161.1784,0.3496334,0.07826116,0.02534457,0.09618041,0.2783986,137.9884,0.125971,NA,5.5146,0.04191,0.0547,0.06338,0.07181,0.08079,0.09069,0.1022,0.1174,0.1422,0.2349,0.0238178
KGZ,Kyrgyz Republic,ECA,N,2012,2012,consumption,0,1,17.53792,4.1,155.6366,0.4318189,0.1070508,0.03980001,0.138643,0.2735727,134.3718,0.1253763,NA,5.6072,0.04009,0.05596,0.06536,0.0737,0.08188,0.09112,0.1019,0.1171,0.1416,0.2313,0.026473000000000024
KGZ,Kyrgyz Republic,ECA,N,2013,2013,consumption,0,1,17.53792,3.4,153.4131,0.3106674,0.06978401,0.02303857,0.08657159,0.2881548,129.3851,0.1351486,NA,5.7196,0.03984,0.05315,0.06224,0.07077,0.07958,0.0898,0.1025,0.1188,0.1449,0.2385,0.024059200000000003
KGZ,Kyrgyz Republic,ECA,N,2014,2014,consumption,0,1,17.53792,3.7,160.3265,0.3167972,0.06456765,0.01975131,0.07841049,0.26819,136.9745,0.1175203,NA,5.8355,0.04373,0.05653,0.0651,0.07289,0.08104,0.09068,0.1023,0.1175,0.1414,0.2289,0.02651809999999999
KGZ,Kyrgyz Republic,ECA,N,2015,2015,consumption,0,1,17.53792,3.7,157.6766,0.3534122,0.08018237,0.02709856,0.1001297,0.2899792,131.6846,0.1399718,NA,5.9569,0.04061,0.05426,0.06313,0.07114,0.07923,0.08847,0.09988,0.1149,0.1407,0.2477,0.025104300000000024
KGZ,Kyrgyz Republic,ECA,N,2016,2016,consumption,0,1,17.53792,4.2,160.8121,0.4319763,0.09951242,0.03329573,0.1235756,0.2678077,137.1634,0.1162284,NA,6.0795,0.04358,0.05685,0.06541,0.07325,0.08105,0.09003,0.1012,0.1169,0.1427,0.2291,0.026119100000000006
